,0_short,1_short,2_short,3_short,4_short,6_short,7_short,8_short,9_short,10_short,11_short,12_short,14_short,15_short,17_short,18_short,19_short,21_short,23_short,24_short,25_short,32_short,33_short,34_short,35_short,36_short,37_short,38_short,40_short,41_short,43_short,44_short,46_short,47_short,48_short,49_short,50_short,51_short,52_short,54_short,55_short,57_short,58_short,59_short,60_short,61_short,62_short,63_short,64_short,65_short,66_short,68_short,70_short,71_short,72_short,74_short,75_short,76_short,79_short,80_short,82_short,85_short,86_short,87_short,90_short,91_short,92_short,93_short,94_short,95_short,96_short,97_short,100_short,101_short,102_short,103_short,104_short,105_short,106_short,107_short,111_short,113_short,114_short,116_short,117_short,118_short,121_short,122_short,123_short,124_short,125_short,126_short,127_short,132_short,133_short,135_short,137_short,138_short,139_short,141_short,142_short,143_short,144_short,148_short,149_short,152_short,naive_ave_pnl
2015-11-30,0.3615526728746027,0.0,0.5990751524725566,0.31148193396376983,0.4114470729250946,0.49052600043216726,0.47375939251205695,0.6246632948254276,0.5515727056651257,0.0,0.32860335844200816,0.0,0.30742742280751306,0.5632083253802402,0.0,0.3829152953040204,0.0,0.5401700439117498,0.0,0.0,0.0,0.0,0.6076663062879392,0.46411001491350956,0.0,0.0,0.46594274491466686,0.0,0.5265796173574011,0.0,0.6301132436705827,0.34270665691707436,0.5187440003740245,0.5470323853608497,0.602642278972406,0.4849149777083911,0.3599779808567664,0.0,0.0,0.5280618841717297,0.5160083412715673,0.0,0.4866755229235626,0.0,0.5564871644720862,0.5244762498324675,0.35648259340004745,0.0,0.0,0.4258168944633595,0.0,0.48693388783933256,0.0,0.6017492129625134,0.0,0.0,0.4881200861340137,0.0,0.572719332722269,0.5891331691573619,0.22474308341386995,0.5501801573008015,0.5390962888598738,0.5181144077506487,0.4977771077799041,0.584225358208409,0.5395593681689733,0.5580677002851673,0.540612236902737,0.0,0.0,0.0,0.4718852528223245,0.43710834006301946,0.6240012535632983,0.4476904063967475,0.5481501122691905,0.42446657472206945,0.45213514471196015,0.0,0.518572039477723,0.4381476154249959,0.58448852888249,0.39276340883064914,0.43474109718907383,0.571459680830926,0.5545217135037623,0.0,0.5208135646960809,0.4294320450877015,0.5471529034661706,0.47298113327865354,0.0,0.5234785479967636,0.0,0.5007516777182692,0.0,0.5754539669802134,0.0,0.4650584212430095,0.6340573514968206,0.0,0.0,0.47257793440150586,0.0,0.0,0.5259596052524751
2015-12-31,0.3705821901576458,0.0,0.5989601205518593,0.31166429162184556,0.40872364007690515,0.48650840302053555,0.47043442655487755,0.611374970380062,0.5249021298642982,0.0,0.47377786112003545,0.0,0.331365675067029,0.5861076715857635,0.0,0.3627878043997557,0.0,0.5419481358955587,0.0,0.0,0.04930666325786409,0.3392762690856327,0.5599912215817985,0.45597343803015083,0.0,0.0,0.4140478395732216,0.0,0.5451371317110723,0.0,0.6244661236232174,0.35628299422793963,0.561491987634562,0.5252063311524746,0.5159434205321557,0.4862418451080131,0.3433435108989748,0.0,0.0,0.5508227670944296,0.4840776349496253,0.05360595549193209,0.5684925298353067,0.0,0.5786625866907595,0.5271221633824078,0.3915658430157041,0.0,0.0,0.4031311492455674,0.0,0.4908515125054489,0.0,0.5880009734591757,0.0,0.0,0.4585571212036906,0.0,0.5613407953466086,0.5944054640004214,0.4579339507486632,0.5708081493414962,0.5056547827754033,0.459980145808866,0.5331676003216144,0.5695668104341978,0.45941433224713746,0.4885313842978421,0.5261183854488732,0.0,0.21788121887810744,0.0,0.3983090363709312,0.4665300538531715,0.601249949154858,0.3921702796513134,0.5382725237757388,0.4139284350382235,0.4601630164003948,0.0,0.5106438011104324,0.4615233050561905,0.5762902123310275,0.35153262819559394,0.43895060409467146,0.5122630118075647,0.5482208918763826,0.0,0.516534345475434,0.3661449302666515,0.5190327158774795,0.4688739986711803,0.0,0.46518351851605944,0.0,0.48681724599148907,0.0,0.5468279277070677,0.0,0.4871526156126197,0.6489002167094305,0.0,0.0,0.4709186660572467,0.0,0.0,0.49998601003991594
2016-01-31,0.3814276172044957,0.0,0.5976328487157024,0.3118622527869929,0.5057761021104563,0.4660154375957005,0.4647244241635625,0.44029410923604895,0.5145411389449641,0.0,0.4941187409611488,0.0,0.3166063041074526,0.5693601720419237,0.0,0.406151422944566,0.0,0.5319737918063658,0.0,0.0,0.22802514275740302,0.3372764712888139,0.5641921675436423,0.4466278662050556,0.0,0.0,0.4775800421124354,0.0,0.5111358763242237,0.0,0.6173807670257336,0.4393524990851883,0.5606805890530492,0.5245646312630045,0.4599755817477204,0.5120736490350696,0.44953057719347705,0.0,0.0,0.4921547238428976,0.5222595667523283,0.42770555526852555,0.5290364517960885,0.0,0.5394769358798042,0.466040539673934,0.4982824273909549,0.0,0.0,0.4311066077233727,0.0,0.4744576991351455,0.0,0.5817092025064801,0.0,0.0,0.45006592849125937,0.0,0.5480817692315891,0.612399539086908,0.46257665946183524,0.4994534195882606,0.5249481484784699,0.5557160570040015,0.5239349089391485,0.5519204811061333,0.42564688132546896,0.5490815976641653,0.6505967052839212,0.0,0.49516810686806856,0.0,0.5083745872588283,0.4459155804483102,0.6055084152579012,0.28037724369629186,0.5293814807675609,0.42465758308478135,0.44857288465153394,0.0,0.5024146548805094,0.45033581710397796,0.5674417216347117,0.42186195257543796,0.4443549326316656,0.5287190495121431,0.541263223694975,0.0,0.48398381080210146,0.4806296121120047,0.5230036781669909,0.4644375398996952,0.0,0.46326206176848184,0.0,0.47996629710475713,0.0,0.5892650441665006,0.0,0.501178403268106,0.5569411068527306,0.0,0.0,0.4689802949174062,0.0,0.0,0.5657562344590058
2016-02-29,0.37361317143643646,0.0,0.5930966345271715,0.31256910542327687,0.5241709033343136,0.45177010194863826,0.4595437942927145,0.4593052491216665,0.49004477953656306,0.0,0.4628534284917699,0.0,0.26285788527482506,0.5516039719402909,0.0,0.3702236851573987,0.0,0.5181621612225354,0.0,0.0,0.16447831793368475,0.33644738760244763,0.5712183019900896,0.437370754017714,0.0,0.0,0.47274838173007877,0.0,0.5192099894435107,0.0,0.610196541899452,0.4294030615683342,0.5585078852303185,0.5241384826110412,0.457693707158156,0.504609814540113,0.4754877081802164,0.0,0.0,0.4934339466628614,0.5181419612318195,0.4380132641390006,0.555439743606245,0.0,0.537371806732607,0.44997074527862935,0.471446237384565,0.0,0.0,0.43188847653235246,0.0,0.46233580605634633,0.0,0.5236002698781012,0.0,0.0,0.4256638479900044,0.0,0.5351058734250279,0.6125281909229351,0.4715808970210391,0.46688564226669726,0.5306572463539668,0.5279867592844524,0.5185551563885299,0.5663365835977501,0.4208412900200854,0.5444254932706801,0.6446133281731092,0.0,0.3986073208150762,0.0,0.5184955128617654,0.42832210580200913,0.5595877676332214,0.26771616551845,0.5205772279308699,0.41482180326211027,0.46364449104412236,0.0,0.4953645134278625,0.4406995598681601,0.5589171753670467,0.4541959534343343,0.4476395439098868,0.5216555760116264,0.534214081735521,0.04439461241285228,0.5329895787870659,0.4902917398110488,0.5110924228672441,0.45679865089431465,0.0,0.4630835383220421,0.0,0.4956255271908012,0.0,0.5871166127068344,0.0,0.4948504313799963,0.5598117914243423,0.0,0.0,0.46750448829134217,0.0,0.0,0.520814111088613
2016-03-31,0.36508297481941804,0.0,0.5909830829489167,0.3139582324005116,0.5119165012077642,0.4521612777427468,0.4557146055508996,0.4450412754011079,0.44748800789931864,0.0,0.4162368632731559,0.0,0.18057040316088724,0.5505217418580586,0.0,0.3550369005664192,0.0,0.49981086765845556,0.0,0.0,0.16427966054469376,0.3372841469277094,0.5714433846421346,0.4282839001758312,0.0,0.0,0.4712802900012514,0.0,0.5054633131015741,0.0,0.6034475951962998,0.4265475862153976,0.5588295428371042,0.5239004219955379,0.45827750497661224,0.49854870697768583,0.46403815526501624,0.0,0.0,0.49560127291026557,0.5165732335052632,0.40427800745510967,0.5240207998401539,0.0,0.5353659788047594,0.43160162853907663,0.41333374044254156,0.0,0.0,0.42221815037509663,0.0,0.45426911660275054,0.0,0.5217910212575,0.0,0.0,0.4125884296274393,0.0,0.5222555142903816,0.611287881597896,0.46812663199925997,0.4632620639737389,0.518342526163066,0.5171541621328113,0.5150535919216223,0.5671037031324723,0.4162820813976816,0.5446455420094223,0.6382869726195352,0.0,0.4003505795635988,0.0,0.5093765731619647,0.4135819600084533,0.5551867958745972,0.2576977192082399,0.5119172690857314,0.40523076861041973,0.4594555454986166,0.0,0.49109099924483135,0.43227676497559253,0.5508605153726631,0.45361707890119446,0.44646512513959774,0.5173548423038716,0.5268876752876875,0.017922717620812597,0.5323896330105933,0.4846445548295271,0.5010694969071952,0.4464001797448353,0.0,0.4633703512857639,0.0,0.4872887951615707,0.0,0.5850675390139669,0.0,0.4922841902203409,0.5457196742830239,0.0,0.0,0.4667156481778385,0.0,0.0,0.5135845508591528
2016-04-30,0.3565562129093126,0.0,0.5901001697813524,0.3155447427039688,0.5007751978196445,0.4527311720739522,0.4524694865510389,0.426716913946381,0.40588414718116067,0.0,0.3817482234338259,0.0,0.14416027902443598,0.5492066348593958,0.0,0.33780462214785667,0.0,0.482211639621796,0.0,0.0,0.16492216170809235,0.338732930712802,0.5714631790291779,0.4203056164142274,0.0,0.0,0.46401541860717743,0.0,0.4923818394629948,0.0,0.5976067196934517,0.4248345890378768,0.5600623529783748,0.5226239311183338,0.45981670867246033,0.4942885231810287,0.451211805605011,0.0,0.0,0.49763043220376196,0.5159885052140997,0.2919793790486356,0.47735170752668926,0.0,0.5331833044193259,0.4084201648549113,0.36999247439848193,0.0,0.0,0.4132918454336342,0.0,0.4306024694756254,0.0,0.5214432445964153,0.0,0.0,0.4040305063058402,0.0,0.5106757010952159,0.6109562289120309,0.4617269565985933,0.45933921856871585,0.5075939430148573,0.5075791203084542,0.5126676061807585,0.5421975783912105,0.41258151233914026,0.5466874623725549,0.6316653988878034,0.0,0.396801656328462,0.0,0.4984702594395036,0.4038804606516861,0.5510733420920462,0.24920707098866718,0.5046231885059481,0.3971256423372762,0.4554545927888389,0.0,0.4889014550459879,0.42608521656887516,0.5439501328352966,0.4537553694863088,0.44545052499938387,0.5142879782829541,0.5203020579928468,0.016189154091868805,0.5316709062713886,0.4786183557475661,0.49341782740298856,0.4377916130473909,0.0,0.46220556517331635,0.0,0.47965003318360305,0.0,0.582553326665322,0.0,0.49023273745944296,0.5238757982510341,0.0,0.0,0.46637469800824466,0.0,0.0,0.5051197040290955
2016-05-31,0.34607315590175,0.0,0.5867369288598032,0.31714173400587303,0.4887869455731243,0.4523481929482735,0.44728648949691896,0.4453178513161508,0.4365904679898867,0.0,0.36144569453831776,0.0,0.28602333068823027,0.5458013110295032,0.0,0.3396813180707719,0.0,0.36117578505506415,0.0,0.0,0.1655173690760977,0.3395792931930822,0.566656699012831,0.4113438052184445,0.0,0.0,0.4473390809086188,0.0,0.46500994930949446,0.0,0.5958015183697631,0.4228897018711531,0.5782313158481437,0.4396649879496131,0.45905604119335724,0.49022655871534554,0.4356827661809802,0.0,0.0,0.4982483902866254,0.5143348820652789,0.25507672366280837,0.38754587986151406,0.0,0.5297093922635878,0.3459128469748391,0.34525790739252316,0.0,0.0,0.4082009768144705,0.0,0.42648605775127313,0.489568630621933,0.4080598612175727,0.0,0.0,0.3973845737621459,0.0,0.49757083951921205,0.6095658935893626,0.44965234776048413,0.45347238855662847,0.49620422354923077,0.4970076413279295,0.5099706569823624,0.524956246723771,0.4046466241004939,0.5463007814009505,0.622572918726383,0.0,0.36720879944005885,0.0,0.4953550219695834,0.42736745536015547,0.5887724115831873,0.23950391551148573,0.5468752014477781,0.38181666333826547,0.48295518202908083,0.0,0.48623411186559024,0.4204391610111371,0.5361118229197502,0.452333883797521,0.448120006621197,0.5095781169949753,0.5130594429373018,0.016632214867489777,0.5296329252882293,0.4708020960481467,0.5359870038855168,0.4292150420989628,0.0,0.4579387407491568,0.0,0.47030437479339376,0.0,0.5781636828700134,0.0,0.5183957870427729,0.4657041914657001,0.0,0.0,0.4658264165883033,0.0,0.0,0.5489895691862715
2016-06-30,0.33475062809948897,0.0,0.5869708985205808,0.31855536864819245,0.5325000266342746,0.4506500709942734,0.4407147014597847,0.4393153961505489,0.3906663968413559,0.0,0.5219437616832511,0.0,0.342832103748671,0.5659555843558839,0.0,0.3805605512289182,0.0,0.39306835832535886,0.0,0.0,0.2681327512641248,0.33956925076918554,0.5636958655597533,0.40202022919904706,0.0,0.2406653351635422,0.45211901483958206,0.0,0.5389812548218483,0.0,0.5878359029979059,0.42062500496226785,0.5749012797144272,0.4483049648563771,0.5117978279776306,0.4974663889950531,0.4189596866669408,0.0,0.0,0.5244707340557372,0.5159223792538051,0.4313266604429786,0.37112561485388,0.0,0.5426086258527628,0.3624491648118296,0.3614738614384053,0.0,0.0,0.4293665345054971,0.0,0.433672412636316,0.5339653477729033,0.4521917649630348,0.0,0.0,0.38752804145322334,0.0,0.48414357023295157,0.6152207113037971,0.43292347458570785,0.4584440514288486,0.5037820290260482,0.500305510551554,0.5321147372741948,0.4813291830409892,0.3982981661501704,0.5435491381509031,0.629125086684147,0.0,0.3183372636327561,0.0,0.4759815249752157,0.48862454184964177,0.5930439604657666,0.3089998471634955,0.5531563956694071,0.4395441342846916,0.48293611816761073,0.0,0.48322113748135886,0.45488777867054475,0.5277844350449676,0.44791013852888606,0.4618310568149388,0.5047147440550119,0.5057145930206869,0.10614257295650331,0.5261541236128547,0.4618975019150158,0.5014877769254408,0.4213069479384754,0.0,0.5065608091953353,0.0,0.47383732157765823,0.0,0.5559580093917239,0.0,0.48052638898249417,0.47857318087054396,0.0,0.0,0.4650371832524741,0.0,0.0,0.5704766373447719
2016-07-31,0.32432878665733744,0.0,0.5833701210810565,0.31985735281361305,0.5275061544107602,0.4496531197616941,0.43382808213307805,0.42236931302943753,0.3569235603334478,0.0,0.5109702114593131,0.0,0.2944412357422184,0.5620935548748213,0.0,0.3631235107449201,0.0,0.37565561738105147,0.0,0.0,0.2426024854606777,0.3390612959112664,0.5619813750809459,0.39330093825515317,0.0,0.23688857327925794,0.4458340406733644,0.0,0.522037004138569,0.0,0.5800190918715363,0.4184386557488659,0.5737439106174037,0.4396485484876892,0.508752544421698,0.493276411454643,0.40298575516909,0.0,0.0,0.5238539767944012,0.5130864444494061,0.4299467095194867,0.3652254876828392,0.0,0.5383339316092951,0.3490163561592657,0.3571036284865748,0.0,0.0,0.4248989552436773,0.0,0.4298946099990811,0.45283188188503043,0.4401101938938469,0.0,0.0,0.37883867392370457,0.0,0.47180266210843363,0.6138034013490008,0.41495672535892697,0.4498924139390973,0.49315547285928657,0.49038705562312956,0.5259965396888746,0.47739962000554487,0.3915220475627695,0.5396488814208493,0.6188139965733515,0.0,0.2851531499455546,0.0,0.4683992837989077,0.4838085929433193,0.5874834818340887,0.2954070254838531,0.5457405388958402,0.43307730511487497,0.47610803951573444,0.0,0.480371715252331,0.4513768074686406,0.5197664725204417,0.43990321041765773,0.4616898066225629,0.49820485931694075,0.4989954881590228,0.09574414133613748,0.5217360184284039,0.4529492298419296,0.4936530989212052,0.41461562972777855,0.0,0.5025795962294601,0.0,0.39765236572211204,0.0,0.5526103958496723,0.0,0.46930323863456913,0.4514718897037135,0.0,0.0,0.464262452093319,0.0,0.0,0.5652235056110508
2016-08-31,0.3151071198242301,0.0,0.5817621646184428,0.32176323692435255,0.5218170521704901,0.4486757138707163,0.4291776977667522,0.40076315110521926,0.33294230161018945,0.0,0.49274590699199733,0.0,0.26981823287462453,0.5579644254081297,0.0,0.34567877392005497,0.0,0.35715092130257436,0.0,0.0,0.23033805352362255,0.34017872837853186,0.5600524889263158,0.38556293158982563,0.0,0.23777999964464305,0.437170328130769,0.0,0.5031439906737765,0.0,0.5617128671971404,0.41743153190640275,0.5745114476360159,0.43118298876805133,0.5074748207272051,0.4512238713559592,0.3869585814560152,0.0,0.0,0.5234914069581841,0.5123344461473416,0.42338719674632913,0.35132609407904886,0.0,0.5334387266377636,0.3308878419154444,0.3585411555363739,0.0,0.0,0.42165497417042413,0.0,0.428874667745168,0.3178887914089296,0.42769889886947654,0.0,0.0,0.37370732764045994,0.0,0.46086553858392004,0.6134344473370172,0.39455050059976976,0.44030092969756524,0.4828136630586313,0.4805115190347902,0.5208699528795773,0.47283170792817986,0.385334864982874,0.5397384132062176,0.6079449600653484,0.0,0.26817248189976894,0.0,0.4605248044073536,0.47823051703023506,0.5817717529228426,0.28240630054537963,0.5392277663035582,0.4277311414767963,0.47021068574770053,0.0,0.48012422511918645,0.4491367749950718,0.5124783984357638,0.4291420702503323,0.4606734762728078,0.49337476712623624,0.49294400328614657,0.09071619734255564,0.5170148512869212,0.4439235690719397,0.4870596543930837,0.40924061265409817,0.0,0.4991893440292852,0.0,0.38961251584375306,0.0,0.548940343984759,0.0,0.45400293739085795,0.4202026959580727,0.0,0.0,0.4642168205702814,0.0,0.0,0.5570543666162908
2016-09-30,0.3035914946395855,0.0,0.5588484419462908,0.3228338588441051,0.513204198598758,0.4447155922779794,0.4201949921542075,0.3792432475253957,0.31677766954421926,0.0,0.5569720091334328,0.0,0.29463768013780584,0.563064758734548,0.0,0.36598890126628136,0.0,0.3995240204916203,0.33388274165272885,0.0,0.24553195956354204,0.3745632707025852,0.5674936029528111,0.4062005121368703,0.0,0.2394787909517128,0.4495437348771517,0.0,0.5095776379643474,0.0,0.5258739491277425,0.4147488208518591,0.5772450858414053,0.3970192530823432,0.4838489799168604,0.4579058064621385,0.3722771304593479,0.0,0.0,0.5183547673215539,0.47310811826214727,0.44644532250900737,0.3427925164735002,0.0,0.5409029647877805,0.363011490368311,0.496666220855639,0.0,0.0,0.3828153435327138,0.0,0.45088967993226275,0.29348417453621195,0.46886827923418295,0.0,0.0,0.3915693322603884,0.0,0.47146417650521655,0.6094816042623324,0.37371581468359194,0.44074505961484195,0.5283135125185876,0.5161842685586951,0.5173683796642385,0.4745189318853462,0.3740217844616367,0.5026600468293203,0.6043644711410862,0.0,0.26063304961605327,0.0,0.5053329773013503,0.5543263123615709,0.5418551715500274,0.3087201853447466,0.5017703394224241,0.4377590880486889,0.49578619528631074,0.0,0.4635431857585592,0.4394496356751212,0.5037404637386915,0.4100241430960133,0.45537965486718596,0.4529932346129778,0.4986775095473141,0.0880384532000674,0.5237376315285805,0.4344130153596045,0.5433356923513588,0.38106296260341577,0.0,0.4890763739317603,0.0,0.36576857215987296,0.0,0.5594831657494066,0.0,0.4777397209334383,0.4151067045954149,0.0,0.0,0.4631345355296113,0.0,0.0,0.5295123255848222
2016-10-31,0.2969818681769689,0.0,0.6032610196040313,0.32426977715816585,0.5054945780203522,0.4416863602154212,0.414062652181863,0.4230502383691505,0.3156552947905378,0.0,0.5410008672669862,0.0,0.31205863098295056,0.5579072754586243,0.0,0.32807914283252576,0.0,0.4666159754762094,0.6207411615524968,0.0,0.21910417457342973,0.32177691882020215,0.5324337269732571,0.39550800055153346,0.0,0.24216442353330583,0.4424157334397786,0.0,0.508554192636549,0.0,0.5193686226076059,0.4131981655217557,0.5840762019004774,0.3970405732156172,0.4795060961499642,0.4548077897718196,0.3603116457708526,0.0,0.0,0.5170080370112489,0.47092709853980474,0.4516940524675884,0.3924819073024812,0.0,0.5339147889630235,0.4212943706024901,0.4899322568538072,0.0,0.0,0.38512769438662914,0.0,0.4452637322096763,0.29676149714856065,0.44235829649015285,0.0,0.0,0.39089979167552535,0.0,0.4615059320579434,0.6409604679621781,0.3587285870584999,0.43028212037270014,0.5195333047195135,0.5085306352518932,0.5215591384631802,0.466566025951581,0.36707604410987194,0.49916336586292986,0.5929369192967681,0.0,0.2538567562186618,0.0,0.4960263597473276,0.5628536095885537,0.53557372046462,0.2978510586422786,0.4955255470360865,0.4325892433490049,0.5185193733052816,0.0,0.4614227223178645,0.43448661801514954,0.4571553234009718,0.3931616501049056,0.4592958332368091,0.4952391047700678,0.49353197715115577,0.08746440212246351,0.518184965753605,0.42708842239987205,0.5365397126006064,0.37943106048272784,0.0,0.4831398820411766,0.0,0.4015639672725163,0.0,0.5550462865480471,0.0,0.47699859305995035,0.43147590402946917,0.0,0.0,0.4628116353768779,0.0,0.0,0.5829697881180637
2016-11-30,0.30806639496291843,0.0,0.6083534437037095,0.3259815206617424,0.5287625294434751,0.4592438133903091,0.4098560458693712,0.4048443859906829,0.2915566983407025,0.0,0.5180410618285045,0.0,0.30656642563644176,0.548061157795875,0.0,0.34451650170562403,0.0,0.44590241149889653,0.510548687526506,0.0,0.2046226440771876,0.3951429536231583,0.5134740451250247,0.38862736344223947,0.0,0.2457303346926058,0.4321341200164965,0.0,0.5192896418391317,0.0,0.5654844883071114,0.4124892710586222,0.5883692243111388,0.3970918165506269,0.47621603878582547,0.4860405523710189,0.3497448053648885,0.0,0.0,0.5155373566870256,0.4998946998514706,0.4432818670925329,0.4024062643017843,0.5884980585249882,0.5348194148580122,0.3672752023716043,0.4788100684348503,0.0,0.0,0.42737410694116734,0.0,0.4418628976756085,0.28382146554846227,0.4887288013933655,0.0,0.0,0.38251368117982687,0.0,0.4532715849618071,0.6493327602257302,0.3461315882954534,0.4359843802980157,0.5099357311314263,0.501434100739729,0.531752721723369,0.46169988677846824,0.36020550410852525,0.5408497898225381,0.598461982891991,0.0,0.4711667512379469,0.0,0.4946112098972253,0.5623224426135699,0.5856044836847417,0.2725395129366738,0.4950051550982958,0.4284985664208583,0.5087887651562559,0.0,0.5124453302955089,0.48053410962698007,0.45122399550161124,0.4099790433533997,0.4570350897174824,0.4805294153536217,0.48918577838349414,0.08806979272433643,0.5236770296691015,0.4205895503790522,0.5436469649977164,0.3785963843098793,0.0,0.4774401740429227,0.0,0.39906118995016143,0.0,0.5929901593924346,0.0,0.4692079617284933,0.41419115404974705,0.0,0.0,0.46294207986052593,0.0,0.0,0.5791166119932322
2016-12-31,0.30214791629144017,0.0,0.6073132580131888,0.32783418461116604,0.5235827053426079,0.457211293407274,0.40703200102018905,0.38889275979453025,0.28143833108416305,0.0,0.49181605599737777,0.0,0.29346814804234983,0.5419663418153892,0.0,0.33405487931629296,0.0,0.4463531486182057,0.4940372075019522,0.0,0.19715373249158769,0.3684159046877141,0.5153402548508251,0.38280792247964485,0.0,0.2495628009401446,0.430831371553272,0.0,0.5076539129982169,0.0,0.560843752117695,0.41233688651244016,0.5318987468937236,0.39704264466250894,0.4731676223902871,0.48470668519855636,0.3410189067339612,0.0,0.0,0.5137151775951128,0.5007840746224509,0.43128141539301224,0.39973811969475437,0.5453248088459132,0.527525690725206,0.3573812571478193,0.46226499955475586,0.0,0.0,0.42446662732124046,0.0,0.43989991985872856,0.2345607374057839,0.48875445910341725,0.0,0.0,0.3763551256710136,0.0,0.4467152059091703,0.6498613881239526,0.33638635305417236,0.42511039518058846,0.503072962252039,0.4950793703352133,0.5297126973667575,0.45617631554331795,0.3544869766258606,0.5425189132206271,0.5884542437916169,0.0,0.43605430760406844,0.0,0.48717981469188437,0.562125967992424,0.5802461377171972,0.26371740317199677,0.4905069335429854,0.4254275743017609,0.5039739763600424,0.0,0.513258702572452,0.47633711462709316,0.44610315825155267,0.3949624299499289,0.45441403697083993,0.4813949993001457,0.4856753037219878,0.089514111517735,0.5188308610732756,0.41518809430977405,0.5386181060642236,0.3783183947005869,0.0,0.47184229652970444,0.0,0.3969444986809272,0.0,0.5876980182634378,0.0,0.5304633474971558,0.38491248262250854,0.0,0.0,0.4633741150493863,0.0,0.0,0.5563668390801695
2017-01-31,0.2970336302266374,0.0,0.6061910825429255,0.3297500146276291,0.5178497656922424,0.4545830166111715,0.4046538574368256,0.3759257602675529,0.2733418007197169,0.0,0.43122096733329296,0.0,0.26702720400382685,0.5350584730317731,0.0,0.32312152189821963,0.0,0.44575187711743663,0.47828920925634316,0.0,0.19391591640931172,0.3408519387595228,0.5167047498576055,0.3777186243835184,0.0,0.2531360123498929,0.4158929632463512,0.0,0.49689005733145974,0.0,0.5567085290687352,0.4123903367162499,0.5334274875925223,0.3967714946145574,0.4694206988889902,0.48369750617381485,0.3338915668675721,0.0,0.0,0.5112889164863598,0.5015485856754366,0.40515387386793006,0.39383229786830604,0.4317598513448186,0.49283507083819095,0.3445468399330611,0.4418538035994901,0.0,0.0,0.42208651990898977,0.0,0.43843073431391355,0.17183481105935958,0.4885580896960061,0.0,0.0,0.3718912214115047,0.0,0.4413321156747238,0.6497866586392884,0.3289280671518342,0.4136298642166328,0.4969302393760418,0.4891852069135551,0.5276204130896247,0.449946530658986,0.3490098661795434,0.5438201656334171,0.5789783275194396,0.0,0.40891874921367927,0.0,0.47985663200031564,0.5617688725941266,0.574298215670409,0.2556038431880571,0.48675794435320535,0.4230489612676636,0.4987364635158136,0.0,0.5142727250806397,0.47306542150669273,0.44139390233929177,0.38120120507310457,0.45109710110064755,0.4821631687000125,0.48275554446858404,0.09155479615654365,0.5134098695080614,0.410704370106456,0.5339355649707727,0.3782784426320182,0.0,0.46595593636095944,0.0,0.3949837918264012,0.0,0.5814840977742335,0.0,0.5173459768634748,0.35907745223316084,0.0,0.0,0.46393726112466266,0.0,0.0,0.5488878698647913
2017-02-28,0.29243551823660036,0.0,0.6043216134977383,0.33121654183151306,0.5117278112678739,0.4509914021791244,0.401242347594404,0.3666183925010967,0.2672896171213718,0.0,0.4139248004176331,0.0,0.23376750236640642,0.52766855049073,0.0,0.31235554791647213,0.0,0.44357623142035296,0.4601201703870374,0.0,0.19287595406178373,0.3185660678106028,0.5170122895131021,0.3730949753850074,0.0,0.2555469955092758,0.40166011462917944,0.0,0.48781631652296276,0.0,0.5526544190396131,0.4118362194883675,0.5333988412514825,0.39603318430714324,0.4641269917451116,0.4825918608813873,0.3283190686779279,0.0,0.0,0.5082051174181607,0.5009911462233037,0.37058629697377576,0.3850168048610705,0.4195618427406063,0.48482842724931224,0.3312400880836023,0.4221174762397316,0.0,0.0,0.41988492175122055,0.0,0.4363295756387208,0.14379639916215908,0.48658452050992795,0.0,0.0,0.3686088325167405,0.0,0.43663830817999905,0.6481439131716713,0.3233624589610389,0.40243174618019223,0.4906107426208494,0.48239071385188204,0.5246655551411776,0.44343232279502964,0.343630100773356,0.5423042323944054,0.5703682267562931,0.0,0.3886790859938105,0.0,0.4729544074595876,0.5605511801744752,0.5679304421873141,0.24869228507651311,0.48344469830014136,0.42089731769115,0.49329310249014424,0.0,0.5141221421003291,0.47038290669319377,0.43681933589308053,0.3702778460320394,0.44695259530760584,0.4815214169411839,0.48017699434691713,0.09359840487657646,0.507554425224777,0.40699574538074196,0.5291770700150167,0.377894630833953,0.0,0.45953032303435565,0.0,0.39282561625830154,0.0,0.5746882197757499,0.0,0.5021340910982693,0.34013950675565524,0.0,0.0,0.4641357763278885,0.0,0.0,0.5418748417362381
